# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
  125       4.769319761989e-10       1.435293603089e-13      -5.223068514672e-12       0.000000000000e+00       5.348495263022e-12       9.636490365568e-13      -5.588393941182e-15 
  126       4.816023899242e-10       1.444357413799e-13      -5.290976220581e-12       0.000000000000e+00       5.231291725058e-12       9.477703909102e-13      -5.517959109170e-15 
  127       4.862778267339e-10       1.452806711996e-13      -5.357055010098e-12       0.000000000000e+00       5.117335425838e-12       9.322479714632e-13      -5.448189299820e-15 
  128       4.909573450683e-10       1.460632968867e-13      -5.421234802346e-12       0.000000000000e+00       5.006589655671e-12       9.170795649390e-13      -5.379033050305e-15 
  129       4.956399287606e-10       1.467828235530e-13      -5.483445921418e-12       0.000000000000e+00       4.899000219261e-12       9.022608349719e-13      -5.310428288180e-15 
  130       5.003244850408e-10       1.474385159360e-13      -5.543619132769e-12       0.000000000000e+00       4.794494968003e-12       8.877852634024e-13      -5.242302053814e-15 
  131       5.050098425405e-10       1.480297000313e-13      -5.601685679599e-12       0.000000000000e+00       4.692983332285e-12       8.736440915730e-13      -5.174570222817e-15 
  132       5.096947492962e-10       1.485557647247e-13      -5.657577319247e-12       0.000000000000e+00       4.594355853785e-12       8.598262616236e-13      -5.107137228469e-15 
  133       5.143778707543e-10       1.490161634252e-13      -5.711226359576e-12       0.000000000000e+00       4.498483717771e-12       8.463183577869e-13      -5.039895784148e-15 
  134       5.190577877746e-10       1.494104156970e-13      -5.762565695363e-12       0.000000000000e+00       4.405218285400e-12       8.331045476840e-13      -4.972726605759e-15 
  135       5.237329946346e-10       1.497381088920e-13      -5.811528844687e-12       0.000000000000e+00       4.314390626017e-12       8.201665236198e-13      -4.905498134163e-15 
  136       5.284018970339e-10       1.499988997825e-13      -5.858049985314e-12       0.000000000000e+00       4.225811049451e-12       8.074834438786e-13      -4.838066257609e-15 
  137       5.330629465695e-10       1.501925433783e-13      -5.902064598371e-12       0.000000000000e+00       4.139309322444e-12       7.950367883671e-13      -4.770314054774e-15 
  138       5.377150640934e-10       1.503189792892e-13      -5.943511397485e-12       0.000000000000e+00       4.054861004744e-12       7.828256168921e-13      -4.702276253003e-15 
  139       5.423572565831e-10       1.503782574360e-13      -5.982330669188e-12       0.000000000000e+00       3.972473360246e-12       7.708527858412e-13      -4.634027182576e-15 
  140       5.469884834825e-10       1.503705134558e-13      -6.018463723421e-12       0.000000000000e+00       3.892145638339e-12       7.591201482475e-13      -4.565641888322e-15 
  141       5.516076555717e-10       1.502959705066e-13      -6.051852933780e-12       0.000000000000e+00       3.813868864436e-12       7.476285262779e-13      -4.497196106066e-15 
  142       5.562136338376e-10       1.501549410730e-13      -6.082441777752e-12       0.000000000000e+00       3.737625630507e-12       7.363776837207e-13      -4.428766239076e-15 
  143       5.608052283441e-10       1.499478287705e-13      -6.110174876963e-12       0.000000000000e+00       3.663389885601e-12       7.253662984732e-13      -4.360429334510e-15 
  144       5.653811971026e-10       1.496751301508e-13      -6.134998037420e-12       0.000000000000e+00       3.591126726381e-12       7.145919350296e-13      -4.292263059866e-15 
  145       5.699402449422e-10       1.493374365068e-13      -6.156858289753e-12       0.000000000000e+00       3.520792187649e-12       7.040510169689e-13      -4.224345679424e-15 
  146       5.744810223802e-10       1.489354356776e-13      -6.175703929458e-12       0.000000000000e+00       3.452333032876e-12       6.937387994427e-13      -4.156756030697e-15 
  147       5.790021244925e-10       1.484699138532e-13      -6.191484557140e-12       0.000000000000e+00       3.385686544732e-12       6.836493416628e-13      -4.089573500879e-15 
  148       5.835020897836e-10       1.479417573799e-13      -6.204151118758e-12       0.000000000000e+00       3.320780315614e-12       6.737754793891e-13      -4.022878003289e-15 
  149       5.879793990574e-10       1.473519545650e-13      -6.213655945864e-12       0.000000000000e+00       3.257532038173e-12       6.641087974173e-13      -3.956749953820e-15 
  150       5.924324742872e-10       1.467015974820e-13      -6.219952795848e-12       0.000000000000e+00       3.195849295848e-12       6.546396020671e-13      -3.891270247387e-15 
  151       5.968596774864e-10       1.459918837752e-13      -6.222996892182e-12       0.000000000000e+00       3.135629353388e-12       6.453568936693e-13      -3.826520234374e-15 
  152       6.012593095784e-10       1.452241184654e-13      -6.222744964661e-12       0.000000000000e+00       3.076758947389e-12       6.362483390541e-13      -3.762581697079e-15 
  153       6.056297357818e-10       1.443996978018e-13      -6.219155516484e-12       0.000000000000e+00       3.019137688636e-12       6.273028606622e-13      -3.699518735745e-15 
  154       6.099697772535e-10       1.435200553348e-13      -6.212189568734e-12       0.000000000000e+00       2.962751157316e-12       6.185187325361e-13      -3.637321581939e-15 
  155       6.142783538595e-10       1.425867142494e-13      -6.201810062137e-12       0.000000000000e+00       2.907604233308e-12       6.098961877942e-13      -3.575957494133e-15 
  156       6.185543604502e-10       1.416013065669e-13      -6.187981677498e-12       0.000000000000e+00       2.853698006436e-12       6.014348555638e-13      -3.515388264093e-15 
  157       6.227966663751e-10       1.405655748581e-13      -6.170670877098e-12       0.000000000000e+00       2.801029687248e-12       5.931337467946e-13      -3.455570101187e-15 
  158       6.270041149976e-10       1.394813739569e-13      -6.149845946089e-12       0.000000000000e+00       2.749592517805e-12       5.849912400737e-13      -3.396453516707e-15 
  159       6.311755232097e-10       1.383506726737e-13      -6.125477033897e-12       0.000000000000e+00       2.699375682456e-12       5.770050674389e-13      -3.337983208175e-15 
  160       6.353096809466e-10       1.371755555093e-13      -6.097536195620e-12       0.000000000000e+00       2.650364218627e-12       5.691723001933e-13      -3.280097943661e-15 
  161       6.394053507015e-10       1.359582243684e-13      -6.065997433421e-12       0.000000000000e+00       2.602538927599e-12       5.614893347193e-13      -3.222730446097e-15 
  162       6.434612670401e-10       1.347010002728e-13      -6.030836737931e-12       0.000000000000e+00       2.555876285294e-12       5.539518782927e-13      -3.165807277587e-15 
  163       6.474761361154e-10       1.334063250752e-13      -5.992032129646e-12       0.000000000000e+00       2.510348353056e-12       5.465549348967e-13      -3.109248723726e-15 
  164       6.514486351825e-10       1.320767631730e-13      -5.949563700325e-12       0.000000000000e+00       2.465922688434e-12       5.392927910362e-13      -3.052968677908e-15 
  165       6.553774121131e-10       1.307150032215e-13      -5.903413654387e-12       0.000000000000e+00       2.422562255964e-12       5.321590015518e-13      -2.996874525646e-15 
  166       6.592610849100e-10       1.293238598473e-13      -5.853566350311e-12       0.000000000000e+00       2.380225337952e-12       5.251463754339e-13      -2.940867028879e-15 
